year,month,day,date,high,low,temp,hum,elec
2015,6,10,2015 6 10,31.3,19.9,26.1375,68,209.009064
2015,6,11,2015 6 11,32.8,23.7,28.3375,42,190.72789
2015,6,12,2015 6 12,34.5,20.3,28.075,43.25,205.242389
2015,6,13,2015 6 13,35.3,24.3,29.7375,44.75,255.315295
2015,6,14,2015 6 14,33.8,22.9,28.4125,47.375,282.543054
2015,6,15,2015 6 15,29.9,22.3,25.2625,73,233.884321
2015,6,16,2015 6 16,20.7,19.9,20.2625,93,219.396118
2015,6,17,2015 6 17,22.9,19.5,21.125,86,175.393886
2015,6,18,2015 6 18,26.6,17.5,22.3125,79.5,174.70288
2015,6,19,2015 6 19,29.9,19.1,24.75,73.375,183.053424
2015,6,20,2015 6 20,28,22.5,24.8375,76.125,208.991938
2015,6,21,2015 6 21,28,21.6,24.125,69,204.773883
2015,6,22,2015 6 22,28.5,20.2,24.7875,75,223.259273
2015,6,23,2015 6 23,27.5,21.6,24.5125,80.25,212.84177
2015,6,24,2015 6 24,22.7,22.2,22.5375,93.375,223.459624
2015,6,25,2015 6 25,23.1,21.5,22.1125,94,198.569904
2015,6,26,2015 6 26,26.7,21.3,23.825,85.625,199.665174
2015,6,27,2015 6 27,22.4,21.3,21.7875,93.625,167.225361
2015,6,28,2015 6 28,22.3,21.2,21.5375,93.625,204.177066
2015,6,29,2015 6 29,28.2,21.3,23.9875,93.5,189.156587
2015,6,30,2015 6 30,22.1,20.3,21.375,93,175.397215
2015,7,1,2015 7 1,28,20.4,24.125,84,188.74787
2015,7,2,2015 7 2,30.6,21.7,26.15,79.75,205.297448
2015,7,3,2015 7 3,29.9,23.5,26.425,79.25,224.569909
2015,7,4,2015 7 4,28.5,22.7,25.425,69,211.221746
2015,7,5,2015 7 5,28.1,20.5,24.3125,70,218.645285
2015,7,6,2015 7 6,21.5,18,20.1625,77,211.965496
2015,7,7,2015 7 7,25.8,17.8,22,76.75,185.158208
2015,7,8,2015 7 8,28.9,20,24.2875,74.875,178.615603
2015,7,9,2015 7 9,24,20.5,22.2125,90,229.510321
2015,7,10,2015 7 10,29.6,22.7,25.9875,84.625,212.822359
2015,7,11,2015 7 11,29.8,24.3,27.025,77.5,219.313189
2015,7,12,2015 7 12,32.7,24,28.25,72.375,296.121702
2015,7,13,2015 7 13,34.8,24.8,29.6625,72.875,378.214369
2015,7,14,2015 7 14,34.5,26.4,30.225,70.75,515.110303
2015,7,15,2015 7 15,32.6,25.2,28.275,79.25,447.567197
2015,7,16,2015 7 16,26.2,21.9,24.15,91.875,250.156126
2015,7,17,2015 7 17,25.4,21.8,23.6125,85.875,202.776908
2015,7,18,2015 7 18,23.3,21.8,22.5625,93.5,220.270061
2015,7,19,2015 7 19,27.1,22.3,24.275,89.5,206.602865
2015,7,20,2015 7 20,27.7,22.6,24.975,86.625,241.491952
2015,7,21,2015 7 21,30.4,23.2,26.7875,85.5,293.969439
2015,7,22,2015 7 22,30.4,24.3,27.5625,84.625,377.001509
2015,7,23,2015 7 23,27.1,24.6,25.7625,91.875,272.180083
2015,7,24,2015 7 24,27.3,23.9,25.0625,91,225.407555
2015,7,25,2015 7 25,31.6,22.7,27.3875,82.375,323.274155
2015,7,26,2015 7 26,32.9,24.7,28.35,83.25,414.098249
2015,7,27,2015 7 27,33.8,26.6,29.8125,79.5,508.447206
2015,7,28,2015 7 28,34.2,27.2,30.5375,74.75,616.863196
2015,7,29,2015 7 29,34.3,26.2,30.45,72.25,631.285732
2015,7,30,2015 7 30,33.9,26.4,30.0125,73.375,621.004244
2015,7,31,2015 7 31,32.8,23.6,29.1875,74.625,666.139473
2015,8,1,2015 8 1,32.9,23.7,29.05,80.125,674.374859
2015,8,2,2015 8 2,34.4,26.5,30.55,72,701.33679
2015,8,3,2015 8 3,34.4,27,30.6625,71.5,737.226641
2015,8,4,2015 8 4,34.5,27,30.625,73.125,765.935126
2015,8,5,2015 8 5,34.6,23.9,28.5375,80.5,702.710787
2015,8,6,2015 8 6,30.1,23.6,26.9,80.75,441.360072
2015,8,7,2015 8 7,31.8,24.9,28.1875,83.125,417.427869
2015,8,8,2015 8 8,32.5,24.9,28.175,80,438.83589
2015,8,9,2015 8 9,28.3,25,26.5875,87.25,342.723874
2015,8,10,2015 8 10,25.2,22.5,23.7375,93.125,210.115404
2015,8,11,2015 8 11,29.6,22.9,25.875,80.875,182.551219
2015,8,12,2015 8 12,31.2,22.5,26.0125,84.25,261.451735
2015,8,13,2015 8 13,31.5,23.2,26.3875,82.125,292.299134
2015,8,14,2015 8 14,30.9,21.6,26.6375,77.625,311.063112
2015,8,15,2015 8 15,29.4,24.2,26.2625,81.625,287.597057
2015,8,16,2015 8 16,30.7,23.9,26.85,79.625,284.734462
2015,8,17,2015 8 17,30.3,21.4,26,79.375,242.086639
2015,8,18,2015 8 18,27.7,23.8,25.5125,82.375,227.400813
2015,8,19,2015 8 19,25.3,20.9,23.075,91.5,175.232325
2015,8,20,2015 8 20,26.5,21.9,23.7625,91.25,199.755912
2015,8,21,2015 8 21,29.4,23.1,25.625,86.5,213.290325
2015,8,22,2015 8 22,30,22.1,25.6875,82.875,237.99409
2015,8,23,2015 8 23,29,21.3,25.15,81.625,230.523631
2015,8,24,2015 8 24,27.6,22.8,24.571429,82.571429,214.887582
2015,8,25,2015 8 25,28.2,20.3,24.125,80.375,211.399417
2015,8,26,2015 8 26,28.8,21.6,24.8375,79.25,195.217425
2015,8,27,2015 8 27,29,20.9,25.0375,78.625,240.505726
2015,8,28,2015 8 28,30.3,20.1,25.0125,79.875,265.175104
2015,8,29,2015 8 29,30.7,21.2,25.4125,76.375,283.037349
2015,8,30,2015 8 30,30.3,21.1,25.3875,75.5,294.962032
2015,8,31,2015 8 31,30.7,20.6,24.975,81,270.371029
2015,9,1,2015 9 1,29,21.3,24.55,75.25,251.206778
2015,9,2,2015 9 2,26.8,18.9,22.625,78.625,231.636385
2015,9,3,2015 9 3,28.7,19.2,24.1625,77.625,241.932027
2015,9,4,2015 9 4,28.6,21,24.3125,86,218.443728
2015,9,5,2015 9 5,25.3,20.7,22.525,87.875,220.206825
2015,9,6,2015 9 6,26.8,19.2,23,84.5,184.716888
2015,9,7,2015 9 7,27.8,18.9,23.4875,77.625,177.523722
2015,9,8,2015 9 8,28.6,19.5,23.575,75.25,181.106298
2015,9,9,2015 9 9,27.4,18.3,22.925,74.375,206.477006
2015,9,10,2015 9 10,27.6,18.2,22.7,75.375,194.60157
2015,9,11,2015 9 11,24.6,18.6,21.6875,82,197.579543
2015,9,12,2015 9 12,26,14.3,20.225,65.25,206.265674
2015,9,13,2015 9 13,23.9,11.8,17.9875,69.25,200.779339
2015,9,14,2015 9 14,26.9,14.5,20.425,70.625,203.83809
2015,9,15,2015 9 15,25.2,18,21.35,80.625,181.814991
2015,9,16,2015 9 16,27.8,17.3,21.45,76.75,193.2659
2015,9,17,2015 9 17,25.4,17.4,20.9875,78.75,174.395948
2015,9,18,2015 9 18,27.2,16.1,22.1375,72.875,211.086119
2015,9,19,2015 9 19,27.9,19.7,23.3,69.875,212.521041
2015,9,20,2015 9 20,28.8,19.1,23.075,71.5,181.277924
2015,9,21,2015 9 21,28.4,16.2,22.3375,71.5,211.160752
2015,9,22,2015 9 22,26.1,18.9,22.0125,85.75,204.73901
2015,9,23,2015 9 23,25.8,19.2,21.8375,84.875,196.180709
2015,9,24,2015 9 24,25.7,18.8,21.2125,86.5,199.231394
2015,9,25,2015 9 25,27.1,19.3,22.6,80,209.155337
2015,9,26,2015 9 26,27.5,19.4,22.625,82.75,207.749008
2015,9,27,2015 9 27,27.8,18.3,22.2,72.875,225.29802
2015,9,28,2015 9 28,28.2,17.2,22.125,72.5,188.16433
2015,9,29,2015 9 29,25.9,19,21.6125,79.875,196.757422
2015,9,30,2015 9 30,21,19,20.025,97.75,230.255042
2015,10,1,2015 10 1,22.8,11.8,19.175,65,198.737482
2015,10,2,2015 10 2,24.7,9.8,17.2,65.875,184.331387
2015,10,3,2015 10 3,26.8,14.4,20.4,63,211.938988
2015,10,4,2015 10 4,22,17.4,19.9,83.125,212.223549
2015,10,5,2015 10 5,26.8,17.3,21.25,78.25,186.583765
2015,10,6,2015 10 6,24.4,15.9,20.425,83.75,191.111797
2015,10,7,2015 10 7,19.3,15.9,18.0375,97.25,182.719858
2015,10,8,2015 10 8,20.8,15.8,18.0375,85.875,180.016147
2015,10,9,2015 10 9,21.6,13.4,16.475,60.625,190.338955
2015,10,10,2015 10 10,22,9.5,15.7125,58.375,195.682657
2015,10,11,2015 10 11,21.3,7.2,14.3,59,229.101789
2015,10,12,2015 10 12,23.6,7.7,15.1,63.125,183.133235
2015,10,13,2015 10 13,25.8,10,17.325,56.25,185.868583
2015,10,14,2015 10 14,26.8,11.6,18.475,55.25,198.421468
2015,10,15,2015 10 15,26,14.7,20.983333,60.666667,164.569258
2015,10,16,2015 10 16,26.5,11.4,18.4125,74.25,191.495724
2015,10,17,2015 10 17,27.5,13.9,19.475,72.125,184.368563
2015,10,18,2015 10 18,26.3,12.4,18.85,67.625,212.83506
2015,10,19,2015 10 19,24.1,13.4,18.25,72.375,173.735349
2015,10,20,2015 10 20,25.4,13.8,18.775,69.75,191.192837
2015,10,21,2015 10 21,25.7,13.4,19.025,75.375,171.924698
2015,10,22,2015 10 22,23,14.2,18.1625,81.125,195.512849
2015,10,23,2015 10 23,22.8,16.5,19.125,85.375,182.970456
2015,10,24,2015 10 24,25.7,13.8,19.15,79.375,178.79895
2015,10,25,2015 10 25,22.1,17.1,19.35,77.125,178.281259
2015,10,26,2015 10 26,17.6,13.5,15.65,89.625,191.340519
2015,10,27,2015 10 27,18.3,9.9,13.275,65.875,207.287305
2015,10,28,2015 10 28,18.6,8.7,13.7375,67.875,197.213235
2015,10,29,2015 10 29,18.7,12.9,15,71.25,171.791285
2015,10,30,2015 10 30,15.4,10.7,13.1375,53.5,198.243524
2015,10,31,2015 10 31,15,7.8,11.5375,58.625,188.298634
2015,11,1,2015 11 1,14.9,6.3,9.825,69.875,197.420471
2015,11,2,2015 11 2,18.9,4.2,10.9875,67,208.501077
2015,11,3,2015 11 3,20.2,6.4,13.275,60.5,228.118265
2015,11,4,2015 11 4,18,10.5,14.65,76.625,208.321495
2015,11,5,2015 11 5,23.5,13.3,17.7125,80.75,200.092028
2015,11,6,2015 11 6,20.5,7.6,15.7375,95.625,218.661228
2015,11,7,2015 11 7,6.9,5.7,6.25,95.875,240.491476
2015,11,8,2015 11 8,8.9,6.2,7.4875,91.625,218.781845
2015,11,9,2015 11 9,11.3,8.1,9.4375,79.875,232.374161
2015,11,10,2015 11 10,13,6.4,9.6375,78.875,233.165772
2015,11,11,2015 11 11,15,9.5,12.0375,74.5,209.164272
2015,11,12,2015 11 12,11.6,11,11.225,90.125,234.813226
2015,11,13,2015 11 13,13.4,8.8,11.1125,91.125,236.911198
2015,11,14,2015 11 14,17.1,7.3,11.8625,83.375,258.389331
2015,11,15,2015 11 15,16.8,7.3,12.4375,86.375,228.269736
2015,11,16,2015 11 16,14.3,11.8,13.0375,90.875,217.876871
2015,11,17,2015 11 17,13.6,10.9,12.075,87.125,259.00643
2015,11,18,2015 11 18,9.9,8,9.1625,88.75,233.640597
2015,11,19,2015 11 19,10,9.2,9.6,94,242.020145
2015,11,20,2015 11 20,12.6,9.7,11.2625,91.125,240.612946
2015,11,21,2015 11 21,14,11.8,12.8375,93.625,243.694168
2015,11,22,2015 11 22,15.2,7.4,12.05,98,259.976814
2015,11,23,2015 11 23,7.9,4.6,6.5125,98.25,264.949991
2015,11,24,2015 11 24,3.7,-0.3,1.2,95.625,254.305891
2015,11,25,2015 11 25,0.1,-1.8,-0.575,91.125,304.271248
2015,11,26,2015 11 26,0.1,-4.3,-2.5875,76.75,355.525076
2015,11,27,2015 11 27,6.7,-5.9,-0.0125,71.5,354.610187
2015,11,28,2015 11 28,12,-0.6,5.9,73.5,308.205577
2015,11,29,2015 11 29,14.8,4.4,8.225,79.5,275.468173
2015,11,30,2015 11 30,6.8,2.3,4.9375,94.875,284.837925
2015,12,1,2015 12 1,11.7,6.5,9.0125,87.25,292.767646
2015,12,2,2015 12 2,11.6,1.6,7.4125,76.125,297.812483
2015,12,3,2015 12 3,9,-1.6,4.3375,48.875,292.052205
2015,12,4,2015 12 4,9.2,-2.2,2.85,62.25,341.382688
2015,12,5,2015 12 5,6.5,0.8,3.7125,72.125,343.29759
2015,12,6,2015 12 6,9.6,0,4.1375,72.5,304.749289
2015,12,7,2015 12 7,12.1,-0.9,4.8125,75.5,285.498521
2015,12,8,2015 12 8,13.1,1.2,6.8875,77.125,279.666608
2015,12,9,2015 12 9,11.2,5.3,8.0875,87.5,274.974613
2015,12,10,2015 12 10,9.8,7.4,8.6625,86.875,254.133994
2015,12,11,2015 12 11,8.6,1.8,6.042857,72.428571,277.218347
2015,12,12,2015 12 12,8.4,2.1,4.6875,76.625,328.365439
2015,12,13,2015 12 13,7.7,2.4,5.4,71.5,291.04741
2015,12,14,2015 12 14,8.7,1.2,4.0875,79.625,334.319875
2015,12,15,2015 12 15,8.3,1.5,4.5875,67.125,281.958562
2015,12,16,2015 12 16,4.9,-3.3,1.125,52,311.277381
2015,12,17,2015 12 17,5.6,-4.8,-0.5125,54.875,341.144861
2015,12,18,2015 12 18,7.1,-6.2,0.0875,52,370.42205
2015,12,19,2015 12 19,6.6,-2.3,2.5375,61.25,407.791538
2015,12,20,2015 12 20,6.1,-0.2,3.2375,78.25,372.717629
2015,12,21,2015 12 21,9.6,-4.8,3.4125,76.5,369.907724
2015,12,22,2015 12 22,7.3,5,5.7125,93.75,357.790043
2015,12,23,2015 12 23,6.7,4.8,5.725,98.25,318.57721
2015,12,24,2015 12 24,7.5,5.3,7,97,358.397008
2015,12,25,2015 12 25,10,2.1,5.1375,77,354.243292
2015,12,26,2015 12 26,13.5,2.3,6.6125,69.625,332.837344
2015,12,27,2015 12 27,4.6,2.1,3.3375,83.5,345.546725
2015,12,28,2015 12 28,6.6,-0.3,2.2625,78.125,323.191282
2015,12,29,2015 12 29,8,-2.5,2.3125,80.25,314.768492
2015,12,30,2015 12 30,8.5,-1.3,3.0625,80.125,339.205216
2015,12,31,2015 12 31,9.9,-3.6,1.7875,76.5,342.895741
2016,1,1,2016 1 1,11.1,-1.5,4.9,67.875,369.337919
2016,1,2,2016 1 2,15.3,4.1,8.7875,64,347.792584
2016,1,3,2016 1 3,15.9,3.6,9.0875,78.5,313.61011
2016,1,4,2016 1 4,8.4,3.1,6,93.75,306.272293
2016,1,5,2016 1 5,6.4,5.6,5.9125,88.875,326.832012
2016,1,6,2016 1 6,7.9,4.1,6.075,83,300.901279
2016,1,7,2016 1 7,4.8,0.6,3.15,70,341.988677
2016,1,8,2016 1 8,5.6,-3.2,0.7875,83.25,350.421493
2016,1,9,2016 1 9,5.1,-1.2,1.6,91.625,378.813775
2016,1,10,2016 1 10,8.4,2.9,5.6375,78.375,382.750716
2016,1,11,2016 1 11,5.7,-1.1,2.6625,88,452.571486
2016,1,12,2016 1 12,0.1,-2.2,-1.2,82.5,485.746853
2016,1,13,2016 1 13,2.2,-4.1,-0.925,87.125,405.085478
2016,1,14,2016 1 14,6.9,-3.2,0.6625,79,421.092494
2016,1,15,2016 1 15,9.8,-5,1.8625,69.625,400.033352
2016,1,16,2016 1 16,10.6,-2.6,4.375,63,413.963633
2016,1,17,2016 1 17,8.1,1.4,4.05,71.625,442.953185
2016,1,18,2016 1 18,2.3,-4.3,-0.2375,70.5,430.038407
2016,1,19,2016 1 19,4.2,-6.3,-1.8,61,437.928491
2016,1,20,2016 1 20,3.4,-1.8,0.5875,56.5,455.302518
2016,1,21,2016 1 21,1.3,-1.5,-0.0625,80.375,450.29768
2016,1,22,2016 1 22,1.8,-2.4,-0.2,81,519.772387
2016,1,23,2016 1 23,0,-7.5,-4.5875,59.375,631.254452
2016,1,24,2016 1 24,0,-10.9,-7.8,39.125,693.036143
2016,1,25,2016 1 25,1.9,-9.7,-4.1625,50,607.025291
2016,1,26,2016 1 26,7.1,-6.2,0.3625,50.25,520.409299
2016,1,27,2016 1 27,9.8,-2.6,3.825,49.125,454.112503
2016,1,28,2016 1 28,3.5,2.6,3.1875,83.875,515.029754
2016,1,29,2016 1 29,3.6,0.8,2.3375,90.5,500.169541
2016,1,30,2016 1 30,4.2,0,2.025,79.5,562.824777
2016,1,31,2016 1 31,0.2,-3.3,-1.1875,84.875,627.081258
2016,2,1,2016 2 1,0.7,-6.2,-2.6875,80.125,616.575918
2016,2,2,2016 2 2,4.3,-5.3,-1.1,74.625,563.249402
2016,2,3,2016 2 3,7.5,-5.3,0.675,67.5,491.42529
2016,2,4,2016 2 4,7.8,-3.4,1.7,65.375,567.705025
2016,2,5,2016 2 5,8.8,-3.8,2.3375,63.75,595.792299
